"","year","state","right2work"
"4953",1997,"CO",0
"4954",1997,"CT",0
"4955",1997,"DE",0
"4956",1997,"DC",0
"4957",1997,"FL",1
"4958",1997,"GA",1
"4959",1997,"HI",0
"4960",1997,"ID",1
"4961",1997,"IL",0
"4962",1997,"IN",0
"4963",1997,"IA",1
"4964",1997,"KS",1
"4965",1997,"KY",0
"4966",1997,"LA",1
"4967",1997,"ME",0
"4968",1997,"MD",0
"4969",1997,"MA",0
"4970",1997,"MI",0
"4971",1997,"MN",0
"4972",1997,"MS",1
"4973",1997,"MO",0
"4974",1997,"MT",0
"4975",1997,"NE",1
"4976",1997,"NV",1
"4977",1997,"NH",0
"4978",1997,"NJ",0
"4979",1997,"NM",0
"4980",1997,"NY",0
"4981",1997,"NC",1
"4982",1997,"ND",1
"4983",1997,"OH",0
"4984",1997,"OK",0
"4985",1997,"OR",0
"4986",1997,"PA",0
"4987",1997,"RI",0
"4988",1997,"SC",1
"4989",1997,"SD",1
"4990",1997,"TN",1
"4991",1997,"TX",1
"4992",1997,"UT",1
"4993",1997,"VT",0
"4994",1997,"VA",1
"4995",1997,"WA",0
"4996",1997,"WV",0
"4997",1997,"WI",0
"4998",1997,"WY",1
"4999",1998,"AL",1
"5000",1998,"AK",0
"5001",1998,"AZ",1
"5002",1998,"AR",1
"5003",1998,"CA",0
"5004",1998,"CO",0
"5005",1998,"CT",0
"5006",1998,"DE",0
"5007",1998,"DC",0
"5008",1998,"FL",1
"5009",1998,"GA",1
"5010",1998,"HI",0
"5011",1998,"ID",1
"5012",1998,"IL",0
"5013",1998,"IN",0
"5014",1998,"IA",1
"5015",1998,"KS",1
"5016",1998,"KY",0
"5017",1998,"LA",1
"5018",1998,"ME",0
"5019",1998,"MD",0
"5020",1998,"MA",0
"5021",1998,"MI",0
"5022",1998,"MN",0
"5023",1998,"MS",1
"5024",1998,"MO",0
"5025",1998,"MT",0
"5026",1998,"NE",1
"5027",1998,"NV",1
"5028",1998,"NH",0
"5029",1998,"NJ",0
"5030",1998,"NM",0
"5031",1998,"NY",0
"5032",1998,"NC",1
"5033",1998,"ND",1
"5034",1998,"OH",0
"5035",1998,"OK",0
"5036",1998,"OR",0
"5037",1998,"PA",0
"5038",1998,"RI",0
"5039",1998,"SC",1
"5040",1998,"SD",1
"5041",1998,"TN",1
"5042",1998,"TX",1
"5043",1998,"UT",1
"5044",1998,"VT",0
"5045",1998,"VA",1
"5046",1998,"WA",0
"5047",1998,"WV",0
"5048",1998,"WI",0
"5049",1998,"WY",1
"5050",1999,"AL",1
"5051",1999,"AK",0
"5052",1999,"AZ",1
"5053",1999,"AR",1
"5054",1999,"CA",0
"5055",1999,"CO",0
"5056",1999,"CT",0
"5057",1999,"DE",0
"5058",1999,"DC",0
"5059",1999,"FL",1
"5060",1999,"GA",1
"5061",1999,"HI",0
"5062",1999,"ID",1
"5063",1999,"IL",0
"5064",1999,"IN",0
"5065",1999,"IA",1
"5066",1999,"KS",1
"5067",1999,"KY",0
"5068",1999,"LA",1
"5069",1999,"ME",0
"5070",1999,"MD",0
"5071",1999,"MA",0
"5072",1999,"MI",0
"5073",1999,"MN",0
"5074",1999,"MS",1
"5075",1999,"MO",0
"5076",1999,"MT",0
"5077",1999,"NE",1
"5078",1999,"NV",1
"5079",1999,"NH",0
"5080",1999,"NJ",0
"5081",1999,"NM",0
"5082",1999,"NY",0
"5083",1999,"NC",1
"5084",1999,"ND",1
"5085",1999,"OH",0
"5086",1999,"OK",0
"5087",1999,"OR",0
"5088",1999,"PA",0
"5089",1999,"RI",0
"5090",1999,"SC",1
"5091",1999,"SD",1
"5092",1999,"TN",1
"5093",1999,"TX",1
"5094",1999,"UT",1
"5095",1999,"VT",0
"5096",1999,"VA",1
"5097",1999,"WA",0
"5098",1999,"WV",0
"5099",1999,"WI",0
"5100",1999,"WY",1
"5101",2000,"AL",1
"5102",2000,"AK",0
"5103",2000,"AZ",1
"5104",2000,"AR",1
"5105",2000,"CA",0
"5106",2000,"CO",0
"5107",2000,"CT",0
"5108",2000,"DE",0
"5109",2000,"DC",0
"5110",2000,"FL",1
"5111",2000,"GA",1
"5112",2000,"HI",0
"5113",2000,"ID",1
"5114",2000,"IL",0
"5115",2000,"IN",0
"5116",2000,"IA",1
"5117",2000,"KS",1
"5118",2000,"KY",0
"5119",2000,"LA",1
"5120",2000,"ME",0
"5121",2000,"MD",0
"5122",2000,"MA",0
"5123",2000,"MI",0
"5124",2000,"MN",0
"5125",2000,"MS",1
"5126",2000,"MO",0
"5127",2000,"MT",0
"5128",2000,"NE",1
"5129",2000,"NV",1
"5130",2000,"NH",0
"5131",2000,"NJ",0
"5132",2000,"NM",0
"5133",2000,"NY",0
"5134",2000,"NC",1
"5135",2000,"ND",1
"5136",2000,"OH",0
"5137",2000,"OK",0
"5138",2000,"OR",0
"5139",2000,"PA",0
"5140",2000,"RI",0
"5141",2000,"SC",1
"5142",2000,"SD",1
"5143",2000,"TN",1
"5144",2000,"TX",1
"5145",2000,"UT",1
"5146",2000,"VT",0
"5147",2000,"VA",1
"5148",2000,"WA",0
"5149",2000,"WV",0
"5150",2000,"WI",0
"5151",2000,"WY",1
"5152",2001,"AL",1
"5153",2001,"AK",0
"5154",2001,"AZ",1
"5155",2001,"AR",1
"5156",2001,"CA",0
"5157",2001,"CO",0
"5158",2001,"CT",0
"5159",2001,"DE",0
"5160",2001,"DC",0
"5161",2001,"FL",1
"5162",2001,"GA",1
"5163",2001,"HI",0
"5164",2001,"ID",1
"5165",2001,"IL",0
"5166",2001,"IN",0
"5167",2001,"IA",1
"5168",2001,"KS",1
"5169",2001,"KY",0
"5170",2001,"LA",1
"5171",2001,"ME",0
"5172",2001,"MD",0
"5173",2001,"MA",0
"5174",2001,"MI",0
"5175",2001,"MN",0
"5176",2001,"MS",1
"5177",2001,"MO",0
"5178",2001,"MT",0
"5179",2001,"NE",1
"5180",2001,"NV",1
"5181",2001,"NH",0
"5182",2001,"NJ",0
"5183",2001,"NM",0
"5184",2001,"NY",0
"5185",2001,"NC",1
"5186",2001,"ND",1
"5187",2001,"OH",0
"5188",2001,"OK",1
"5189",2001,"OR",0
"5190",2001,"PA",0
"5191",2001,"RI",0
"5192",2001,"SC",1
"5193",2001,"SD",1
"5194",2001,"TN",1
"5195",2001,"TX",1
"5196",2001,"UT",1
"5197",2001,"VT",0
"5198",2001,"VA",1
"5199",2001,"WA",0
"5200",2001,"WV",0
"5201",2001,"WI",0
"5202",2001,"WY",1
"5203",2002,"AL",1
"5204",2002,"AK",0
"5205",2002,"AZ",1
"5206",2002,"AR",1
"5207",2002,"CA",0
"5208",2002,"CO",0
"5209",2002,"CT",0
"5210",2002,"DE",0
"5211",2002,"DC",0
"5212",2002,"FL",1
"5213",2002,"GA",1
"5214",2002,"HI",0
"5215",2002,"ID",1
"5216",2002,"IL",0
"5217",2002,"IN",0
"5218",2002,"IA",1
"5219",2002,"KS",1
"5220",2002,"KY",0
"5221",2002,"LA",1
"5222",2002,"ME",0
"5223",2002,"MD",0
"5224",2002,"MA",0
"5225",2002,"MI",0
"5226",2002,"MN",0
"5227",2002,"MS",1
"5228",2002,"MO",0
"5229",2002,"MT",0
"5230",2002,"NE",1
"5231",2002,"NV",1
"5232",2002,"NH",0
"5233",2002,"NJ",0
"5234",2002,"NM",0
"5235",2002,"NY",0
"5236",2002,"NC",1
"5237",2002,"ND",1
"5238",2002,"OH",0
"5239",2002,"OK",1
"5240",2002,"OR",0
"5241",2002,"PA",0
"5242",2002,"RI",0
"5243",2002,"SC",1
"5244",2002,"SD",1
"5245",2002,"TN",1
"5246",2002,"TX",1
"5247",2002,"UT",1
"5248",2002,"VT",0
"5249",2002,"VA",1
"5250",2002,"WA",0
"5251",2002,"WV",0
"5252",2002,"WI",0
"5253",2002,"WY",1
"5254",2003,"AL",1
"5255",2003,"AK",0
"5256",2003,"AZ",1
"5257",2003,"AR",1
"5258",2003,"CA",0
"5259",2003,"CO",0
"5260",2003,"CT",0
"5261",2003,"DE",0
"5262",2003,"DC",0
"5263",2003,"FL",1
"5264",2003,"GA",1
"5265",2003,"HI",0
"5266",2003,"ID",1
"5267",2003,"IL",0
"5268",2003,"IN",0
"5269",2003,"IA",1
"5270",2003,"KS",1
"5271",2003,"KY",0
"5272",2003,"LA",1
"5273",2003,"ME",0
"5274",2003,"MD",0
"5275",2003,"MA",0
"5276",2003,"MI",0
"5277",2003,"MN",0
"5278",2003,"MS",1
"5279",2003,"MO",0
"5280",2003,"MT",0
"5281",2003,"NE",1
"5282",2003,"NV",1
"5283",2003,"NH",0
"5284",2003,"NJ",0
"5285",2003,"NM",0
"5286",2003,"NY",0
"5287",2003,"NC",1
"5288",2003,"ND",1
"5289",2003,"OH",0
"5290",2003,"OK",1
"5291",2003,"OR",0
"5292",2003,"PA",0
"5293",2003,"RI",0
"5294",2003,"SC",1
"5295",2003,"SD",1
"5296",2003,"TN",1
"5297",2003,"TX",1
"5298",2003,"UT",1
"5299",2003,"VT",0
"5300",2003,"VA",1
"5301",2003,"WA",0
"5302",2003,"WV",0
"5303",2003,"WI",0
"5304",2003,"WY",1
"5305",2004,"AL",1
"5306",2004,"AK",0
"5307",2004,"AZ",1
"5308",2004,"AR",1
"5309",2004,"CA",0
"5310",2004,"CO",0
"5311",2004,"CT",0
"5312",2004,"DE",0
"5313",2004,"DC",0
"5314",2004,"FL",1
"5315",2004,"GA",1
"5316",2004,"HI",0
"5317",2004,"ID",1
"5318",2004,"IL",0
"5319",2004,"IN",0
"5320",2004,"IA",1
"5321",2004,"KS",1
"5322",2004,"KY",0
"5323",2004,"LA",1
"5324",2004,"ME",0
"5325",2004,"MD",0
"5326",2004,"MA",0
"5327",2004,"MI",0
"5328",2004,"MN",0
"5329",2004,"MS",1
"5330",2004,"MO",0
"5331",2004,"MT",0
"5332",2004,"NE",1
"5333",2004,"NV",1
"5334",2004,"NH",0
"5335",2004,"NJ",0
"5336",2004,"NM",0
"5337",2004,"NY",0
"5338",2004,"NC",1
"5339",2004,"ND",1
"5340",2004,"OH",0
"5341",2004,"OK",1
"5342",2004,"OR",0
"5343",2004,"PA",0
"5344",2004,"RI",0
"5345",2004,"SC",1
"5346",2004,"SD",1
"5347",2004,"TN",1
"5348",2004,"TX",1
"5349",2004,"UT",1
"5350",2004,"VT",0
"5351",2004,"VA",1
"5352",2004,"WA",0
"5353",2004,"WV",0
"5354",2004,"WI",0
"5355",2004,"WY",1
"5356",2005,"AL",1
"5357",2005,"AK",0
"5358",2005,"AZ",1
"5359",2005,"AR",1
"5360",2005,"CA",0
"5361",2005,"CO",0
"5362",2005,"CT",0
"5363",2005,"DE",0
"5364",2005,"DC",0
"5365",2005,"FL",1
"5366",2005,"GA",1
"5367",2005,"HI",0
"5368",2005,"ID",1
"5369",2005,"IL",0
"5370",2005,"IN",0
"5371",2005,"IA",1
"5372",2005,"KS",1
"5373",2005,"KY",0
"5374",2005,"LA",1
"5375",2005,"ME",0
"5376",2005,"MD",0
"5377",2005,"MA",0
"5378",2005,"MI",0
"5379",2005,"MN",0
"5380",2005,"MS",1
"5381",2005,"MO",0
"5382",2005,"MT",0
"5383",2005,"NE",1
"5384",2005,"NV",1
"5385",2005,"NH",0
"5386",2005,"NJ",0
"5387",2005,"NM",0
"5388",2005,"NY",0
"5389",2005,"NC",1
"5390",2005,"ND",1
"5391",2005,"OH",0
"5392",2005,"OK",1
"5393",2005,"OR",0
"5394",2005,"PA",0
"5395",2005,"RI",0
"5396",2005,"SC",1
"5397",2005,"SD",1
"5398",2005,"TN",1
"5399",2005,"TX",1
"5400",2005,"UT",1
"5401",2005,"VT",0
"5402",2005,"VA",1
"5403",2005,"WA",0
"5404",2005,"WV",0
"5405",2005,"WI",0
"5406",2005,"WY",1
"5407",2006,"AL",1
"5408",2006,"AK",0
"5409",2006,"AZ",1
"5410",2006,"AR",1
"5411",2006,"CA",0
"5412",2006,"CO",0
"5413",2006,"CT",0
"5414",2006,"DE",0
"5415",2006,"DC",0
"5416",2006,"FL",1
"5417",2006,"GA",1
"5418",2006,"HI",0
"5419",2006,"ID",1
"5420",2006,"IL",0
"5421",2006,"IN",0
"5422",2006,"IA",1
"5423",2006,"KS",1
"5424",2006,"KY",0
"5425",2006,"LA",1
"5426",2006,"ME",0
"5427",2006,"MD",0
"5428",2006,"MA",0
"5429",2006,"MI",0
"5430",2006,"MN",0
"5431",2006,"MS",1
"5432",2006,"MO",0
"5433",2006,"MT",0
"5434",2006,"NE",1
"5435",2006,"NV",1
"5436",2006,"NH",0
"5437",2006,"NJ",0
"5438",2006,"NM",0
"5439",2006,"NY",0
"5440",2006,"NC",1
"5441",2006,"ND",1
"5442",2006,"OH",0
"5443",2006,"OK",1
"5444",2006,"OR",0
"5445",2006,"PA",0
"5446",2006,"RI",0
"5447",2006,"SC",1
"5448",2006,"SD",1
"5449",2006,"TN",1
"5450",2006,"TX",1
"5451",2006,"UT",1
"5452",2006,"VT",0
"5453",2006,"VA",1
"5454",2006,"WA",0
"5455",2006,"WV",0
"5456",2006,"WI",0
"5457",2006,"WY",1
"5458",2007,"AL",1
"5459",2007,"AK",0
"5460",2007,"AZ",1
"5461",2007,"AR",1
"5462",2007,"CA",0
"5463",2007,"CO",0
"5464",2007,"CT",0
"5465",2007,"DE",0
"5466",2007,"DC",0
"5467",2007,"FL",1
"5468",2007,"GA",1
"5469",2007,"HI",0
"5470",2007,"ID",1
"5471",2007,"IL",0
"5472",2007,"IN",0
"5473",2007,"IA",1
"5474",2007,"KS",1
"5475",2007,"KY",0
"5476",2007,"LA",1
"5477",2007,"ME",0
"5478",2007,"MD",0
"5479",2007,"MA",0
"5480",2007,"MI",0
"5481",2007,"MN",0
"5482",2007,"MS",1
"5483",2007,"MO",0
"5484",2007,"MT",0
"5485",2007,"NE",1
"5486",2007,"NV",1
"5487",2007,"NH",0
"5488",2007,"NJ",0
"5489",2007,"NM",0
"5490",2007,"NY",0
"5491",2007,"NC",1
"5492",2007,"ND",1
"5493",2007,"OH",0
"5494",2007,"OK",1
"5495",2007,"OR",0
"5496",2007,"PA",0
"5497",2007,"RI",0
"5498",2007,"SC",1
"5499",2007,"SD",1
"5500",2007,"TN",1
"5501",2007,"TX",1
"5502",2007,"UT",1
"5503",2007,"VT",0
"5504",2007,"VA",1
"5505",2007,"WA",0
"5506",2007,"WV",0
"5507",2007,"WI",0
"5508",2007,"WY",1
"5509",2008,"AL",1
"5510",2008,"AK",0
"5511",2008,"AZ",1
"5512",2008,"AR",1
"5513",2008,"CA",0
"5514",2008,"CO",0
"5515",2008,"CT",0
"5516",2008,"DE",0
"5517",2008,"DC",0
"5518",2008,"FL",1
"5519",2008,"GA",1
"5520",2008,"HI",0
"5521",2008,"ID",1
"5522",2008,"IL",0
"5523",2008,"IN",0
"5524",2008,"IA",1
"5525",2008,"KS",1
"5526",2008,"KY",0
"5527",2008,"LA",1
"5528",2008,"ME",0
"5529",2008,"MD",0
"5530",2008,"MA",0
"5531",2008,"MI",0
"5532",2008,"MN",0
"5533",2008,"MS",1
"5534",2008,"MO",0
"5535",2008,"MT",0
"5536",2008,"NE",1
"5537",2008,"NV",1
"5538",2008,"NH",0
"5539",2008,"NJ",0
"5540",2008,"NM",0
"5541",2008,"NY",0
"5542",2008,"NC",1
"5543",2008,"ND",1
"5544",2008,"OH",0
"5545",2008,"OK",1
"5546",2008,"OR",0
"5547",2008,"PA",0
"5548",2008,"RI",0
"5549",2008,"SC",1
"5550",2008,"SD",1
"5551",2008,"TN",1
"5552",2008,"TX",1
"5553",2008,"UT",1
"5554",2008,"VT",0
"5555",2008,"VA",1
"5556",2008,"WA",0
"5557",2008,"WV",0
"5558",2008,"WI",0
"5559",2008,"WY",1
"5560",2009,"AL",1
"5561",2009,"AK",0
"5562",2009,"AZ",1
"5563",2009,"AR",1
"5564",2009,"CA",0
"5565",2009,"CO",0
"5566",2009,"CT",0
"5567",2009,"DE",0
"5568",2009,"DC",0
"5569",2009,"FL",1
"5570",2009,"GA",1
"5571",2009,"HI",0
"5572",2009,"ID",1
"5573",2009,"IL",0
"5574",2009,"IN",0
"5575",2009,"IA",1
"5576",2009,"KS",1
"5577",2009,"KY",0
"5578",2009,"LA",1
"5579",2009,"ME",0
"5580",2009,"MD",0
"5581",2009,"MA",0
"5582",2009,"MI",0
"5583",2009,"MN",0
"5584",2009,"MS",1
"5585",2009,"MO",0
"5586",2009,"MT",0
"5587",2009,"NE",1
"5588",2009,"NV",1
"5589",2009,"NH",0
"5590",2009,"NJ",0
"5591",2009,"NM",0
"5592",2009,"NY",0
"5593",2009,"NC",1
"5594",2009,"ND",1
"5595",2009,"OH",0
"5596",2009,"OK",1
"5597",2009,"OR",0
"5598",2009,"PA",0
"5599",2009,"RI",0
"5600",2009,"SC",1
"5601",2009,"SD",1
"5602",2009,"TN",1
"5603",2009,"TX",1
"5604",2009,"UT",1
"5605",2009,"VT",0
"5606",2009,"VA",1
"5607",2009,"WA",0
"5608",2009,"WV",0
"5609",2009,"WI",0
"5610",2009,"WY",1
"5611",2010,"AL",1
"5612",2010,"AK",0
"5613",2010,"AZ",1
"5614",2010,"AR",1
"5615",2010,"CA",0
"5616",2010,"CO",0
"5617",2010,"CT",0
"5618",2010,"DE",0
"5619",2010,"DC",0
"5620",2010,"FL",1
"5621",2010,"GA",1
"5622",2010,"HI",0
"5623",2010,"ID",1
"5624",2010,"IL",0
"5625",2010,"IN",0
"5626",2010,"IA",1
"5627",2010,"KS",1
"5628",2010,"KY",0
"5629",2010,"LA",1
"5630",2010,"ME",0
"5631",2010,"MD",0
"5632",2010,"MA",0
"5633",2010,"MI",0
"5634",2010,"MN",0
"5635",2010,"MS",1
"5636",2010,"MO",0
"5637",2010,"MT",0
"5638",2010,"NE",1
"5639",2010,"NV",1
"5640",2010,"NH",0
"5641",2010,"NJ",0
"5642",2010,"NM",0
"5643",2010,"NY",0
"5644",2010,"NC",1
"5645",2010,"ND",1
"5646",2010,"OH",0
"5647",2010,"OK",1
"5648",2010,"OR",0
"5649",2010,"PA",0
"5650",2010,"RI",0
"5651",2010,"SC",1
"5652",2010,"SD",1
"5653",2010,"TN",1
"5654",2010,"TX",1
"5655",2010,"UT",1
"5656",2010,"VT",0
"5657",2010,"VA",1
"5658",2010,"WA",0
"5659",2010,"WV",0
"5660",2010,"WI",0
"5661",2010,"WY",1
"5662",2011,"AL",1
"5663",2011,"AK",0
"5664",2011,"AZ",1
"5665",2011,"AR",1
"5666",2011,"CA",0
"5667",2011,"CO",0
"5668",2011,"CT",0
"5669",2011,"DE",0
"5670",2011,"DC",0
"5671",2011,"FL",1
"5672",2011,"GA",1
"5673",2011,"HI",0
"5674",2011,"ID",1
"5675",2011,"IL",0
"5676",2011,"IN",0
"5677",2011,"IA",1
"5678",2011,"KS",1
"5679",2011,"KY",0
"5680",2011,"LA",1
"5681",2011,"ME",0
"5682",2011,"MD",0
"5683",2011,"MA",0
"5684",2011,"MI",0
"5685",2011,"MN",0
"5686",2011,"MS",1
"5687",2011,"MO",0
"5688",2011,"MT",0
"5689",2011,"NE",1
"5690",2011,"NV",1
"5691",2011,"NH",0
"5692",2011,"NJ",0
"5693",2011,"NM",0
"5694",2011,"NY",0
"5695",2011,"NC",1
"5696",2011,"ND",1
"5697",2011,"OH",0
"5698",2011,"OK",1
"5699",2011,"OR",0
"5700",2011,"PA",0
"5701",2011,"RI",0
"5702",2011,"SC",1
"5703",2011,"SD",1
"5704",2011,"TN",1
"5705",2011,"TX",1
"5706",2011,"UT",1
"5707",2011,"VT",0
"5708",2011,"VA",1
"5709",2011,"WA",0
"5710",2011,"WV",0
"5711",2011,"WI",0
"5712",2011,"WY",1
"5713",2012,"AL",1
"5714",2012,"AK",0
"5715",2012,"AZ",1
"5716",2012,"AR",1
"5717",2012,"CA",0
"5718",2012,"CO",0
"5719",2012,"CT",0
"5720",2012,"DE",0
"5721",2012,"DC",0
"5722",2012,"FL",1
"5723",2012,"GA",1
"5724",2012,"HI",0
"5725",2012,"ID",1
"5726",2012,"IL",0
"5727",2012,"IN",0
"5728",2012,"IA",1
"5729",2012,"KS",1
"5730",2012,"KY",0
"5731",2012,"LA",1
"5732",2012,"ME",0
"5733",2012,"MD",0
"5734",2012,"MA",0
"5735",2012,"MI",0
"5736",2012,"MN",0
"5737",2012,"MS",1
"5738",2012,"MO",0
"5739",2012,"MT",0
"5740",2012,"NE",1
"5741",2012,"NV",1
"5742",2012,"NH",0
"5743",2012,"NJ",0
"5744",2012,"NM",0
"5745",2012,"NY",0
"5746",2012,"NC",1
"5747",2012,"ND",1
"5748",2012,"OH",0
"5749",2012,"OK",1
"5750",2012,"OR",0
"5751",2012,"PA",0
"5752",2012,"RI",0
"5753",2012,"SC",1
"5754",2012,"SD",1
"5755",2012,"TN",1
"5756",2012,"TX",1
"5757",2012,"UT",1
"5758",2012,"VT",0
"5759",2012,"VA",1
"5760",2012,"WA",0
"5761",2012,"WV",0
"5762",2012,"WI",0
"5763",2012,"WY",1
"5764",2013,"AL",1
"5765",2013,"AK",0
"5766",2013,"AZ",1
"5767",2013,"AR",1
"5768",2013,"CA",0
"5769",2013,"CO",0
"5770",2013,"CT",0
"5771",2013,"DE",0
"5772",2013,"DC",0
"5773",2013,"FL",1
"5774",2013,"GA",1
"5775",2013,"HI",0
"5776",2013,"ID",1
"5777",2013,"IL",0
"5778",2013,"IN",0
"5779",2013,"IA",1
"5780",2013,"KS",1
"5781",2013,"KY",0
"5782",2013,"LA",1
"5783",2013,"ME",0
"5784",2013,"MD",0
"5785",2013,"MA",0
"5786",2013,"MI",0
"5787",2013,"MN",0
"5788",2013,"MS",1
"5789",2013,"MO",0
"5790",2013,"MT",0
"5791",2013,"NE",1
"5792",2013,"NV",1
"5793",2013,"NH",0
"5794",2013,"NJ",0
"5795",2013,"NM",0
"5796",2013,"NY",0
"5797",2013,"NC",1
"5798",2013,"ND",1
"5799",2013,"OH",0
"5800",2013,"OK",1
"5801",2013,"OR",0
"5802",2013,"PA",0
"5803",2013,"RI",0
"5804",2013,"SC",1
"5805",2013,"SD",1
"5806",2013,"TN",1
"5807",2013,"TX",1
"5808",2013,"UT",1
"5809",2013,"VT",0
"5810",2013,"VA",1
"5811",2013,"WA",0
"5812",2013,"WV",0
"5813",2013,"WI",0
"5814",2013,"WY",1
"5815",2014,"AL",1
"5816",2014,"AK",0
"5817",2014,"AZ",1
"5818",2014,"AR",1
"5819",2014,"CA",0
"5820",2014,"CO",0
"5821",2014,"CT",0
"5822",2014,"DE",0
"5823",2014,"DC",0
"5824",2014,"FL",1
"5825",2014,"GA",1
"5826",2014,"HI",0
"5827",2014,"ID",1
"5828",2014,"IL",0
"5829",2014,"IN",0
"5830",2014,"IA",1
"5831",2014,"KS",1
"5832",2014,"KY",0
"5833",2014,"LA",1
"5834",2014,"ME",0
"5835",2014,"MD",0
"5836",2014,"MA",0
"5837",2014,"MI",0
"5838",2014,"MN",0
"5839",2014,"MS",1
"5840",2014,"MO",0
"5841",2014,"MT",0
"5842",2014,"NE",1
"5843",2014,"NV",1
"5844",2014,"NH",0
"5845",2014,"NJ",0
"5846",2014,"NM",0
"5847",2014,"NY",0
"5848",2014,"NC",1
"5849",2014,"ND",1
"5850",2014,"OH",0
"5851",2014,"OK",1
"5852",2014,"OR",0
"5853",2014,"PA",0
"5854",2014,"RI",0
"5855",2014,"SC",1
"5856",2014,"SD",1
"5857",2014,"TN",1
"5858",2014,"TX",1
"5859",2014,"UT",1
"5860",2014,"VT",0
"5861",2014,"VA",1
"5862",2014,"WA",0
"5863",2014,"WV",0
"5864",2014,"WI",0
"5865",2014,"WY",1
"5866",2015,"AL",1
"5867",2015,"AK",0
"5868",2015,"AZ",1
"5869",2015,"AR",1
"5870",2015,"CA",0
"5871",2015,"CO",0
"5872",2015,"CT",0
"5873",2015,"DE",0
"5874",2015,"DC",0
"5875",2015,"FL",1
"5876",2015,"GA",1
"5877",2015,"HI",0
"5878",2015,"ID",1
"5879",2015,"IL",0
"5880",2015,"IN",0
"5881",2015,"IA",1
"5882",2015,"KS",1
"5883",2015,"KY",0
"5884",2015,"LA",1
"5885",2015,"ME",0
"5886",2015,"MD",0
"5887",2015,"MA",0
"5888",2015,"MI",0
"5889",2015,"MN",0
"5890",2015,"MS",1
"5891",2015,"MO",0
"5892",2015,"MT",0
"5893",2015,"NE",1
"5894",2015,"NV",1
"5895",2015,"NH",0
"5896",2015,"NJ",0
"5897",2015,"NM",0
"5898",2015,"NY",0
"5899",2015,"NC",1
"5900",2015,"ND",1
"5901",2015,"OH",0
"5902",2015,"OK",1
"5903",2015,"OR",0
"5904",2015,"PA",0
"5905",2015,"RI",0
"5906",2015,"SC",1
"5907",2015,"SD",1
"5908",2015,"TN",1
"5909",2015,"TX",1
"5910",2015,"UT",1
"5911",2015,"VT",0
"5912",2015,"VA",1
"5913",2015,"WA",0
"5914",2015,"WV",0
"5915",2015,"WI",0
"5916",2015,"WY",1
"5917",2016,"AL",1
"5918",2016,"AK",0
"5919",2016,"AZ",1
"5920",2016,"AR",1
"5921",2016,"CA",0
"5922",2016,"CO",0
"5923",2016,"CT",0
"5924",2016,"DE",0
"5925",2016,"DC",0
"5926",2016,"FL",1
"5927",2016,"GA",1
"5928",2016,"HI",0
"5929",2016,"ID",1
"5930",2016,"IL",0
"5931",2016,"IN",0
"5932",2016,"IA",1
"5933",2016,"KS",1
"5934",2016,"KY",0
"5935",2016,"LA",1
"5936",2016,"ME",0
"5937",2016,"MD",0
"5938",2016,"MA",0
"5939",2016,"MI",0
"5940",2016,"MN",0
"5941",2016,"MS",1
"5942",2016,"MO",0
"5943",2016,"MT",0
"5944",2016,"NE",1
"5945",2016,"NV",1
"5946",2016,"NH",0
"5947",2016,"NJ",0
"5948",2016,"NM",0
"5949",2016,"NY",0
"5950",2016,"NC",1
"5951",2016,"ND",1
"5952",2016,"OH",0
"5953",2016,"OK",1
"5954",2016,"OR",0
"5955",2016,"PA",0
"5956",2016,"RI",0
"5957",2016,"SC",1
"5958",2016,"SD",1
"5959",2016,"TN",1
"5960",2016,"TX",1
"5961",2016,"UT",1
"5962",2016,"VT",0
"5963",2016,"VA",1
"5964",2016,"WA",0
"5965",2016,"WV",0
"5966",2016,"WI",0
"5967",2016,"WY",1
"5968",2017,"AL",1
"5969",2017,"AK",0
"5970",2017,"AZ",1
"5971",2017,"AR",1
"5972",2017,"CA",0
"5973",2017,"CO",0
"5974",2017,"CT",0
"5975",2017,"DE",0
"5976",2017,"DC",0
"5977",2017,"FL",1
"5978",2017,"GA",1
"5979",2017,"HI",0
"5980",2017,"ID",1
"5981",2017,"IL",0
"5982",2017,"IN",0
"5983",2017,"IA",1
"5984",2017,"KS",1
"5985",2017,"KY",0
"5986",2017,"LA",1
"5987",2017,"ME",0
"5988",2017,"MD",0
"5989",2017,"MA",0
"5990",2017,"MI",0
"5991",2017,"MN",0
"5992",2017,"MS",1
"5993",2017,"MO",0
"5994",2017,"MT",0
"5995",2017,"NE",1
"5996",2017,"NV",1
"5997",2017,"NH",0
"5998",2017,"NJ",0
"5999",2017,"NM",0
"6000",2017,"NY",0
"6001",2017,"NC",1
"6002",2017,"ND",1
"6003",2017,"OH",0
"6004",2017,"OK",1
"6005",2017,"OR",0
"6006",2017,"PA",0
"6007",2017,"RI",0
"6008",2017,"SC",1
"6009",2017,"SD",1
"6010",2017,"TN",1
"6011",2017,"TX",1
"6012",2017,"UT",1
"6013",2017,"VT",0
"6014",2017,"VA",1
"6015",2017,"WA",0
"6016",2017,"WV",0
"6017",2017,"WI",0
"6018",2017,"WY",1
"6019",2018,"AL",0
"6020",2018,"AK",0
"6021",2018,"AZ",0
"6022",2018,"AR",0
"6023",2018,"CA",0
"6024",2018,"CO",0
